,floors,grade,bathrooms,condition,bedrooms,lat,sqft_living,sqft_living15,zipcode,sqft_above
17380,2,8,3,3,4.0,47.5041,3710,1720,98056,2290
17381,2,7,2,3,3.0,47.6825,1700,1820,98033,1700
17382,2,8,2,4,4.0,47.6916,2190,2190,98033,1840
17383,2,6,1,4,3.0,47.4451,1540,1540,98045,1540
17384,1,7,1,3,2.0,47.697,1070,1360,98117,1070
17385,2,8,2,3,4.0,47.772,2240,2240,98133,2240
17386,1,6,1,4,3.0,47.447,1120,1010,98070,1120
17387,1,6,1,4,3.0,47.5093,860,1300,98056,860
17388,2,7,2,3,4.0,47.5441,2730,2730,98065,2730
17389,1,7,1,3,3.0,47.6023,1630,1880,98004,960
17390,1,7,2,3,4.0,47.4672,1790,1740,98058,1220
17391,1,7,2,5,3.0,47.6798,1210,1630,98103,1210
17392,1,7,1,3,2.0,47.7414,1060,1530,98155,1060
17393,1,10,2,3,3.0,47.7274,3000,2980,98077,3000
17394,1,9,1,3,4.0,47.4603,2030,2040,98166,1130
17395,1,8,2,4,3.0,47.4545,1900,1730,98055,1390
17396,2,8,2,3,3.0,47.5465,2370,2230,98029,2370
17397,1,7,1,3,5.0,47.6046,2480,1940,98122,1640
17398,2,9,2,3,3.0,47.4181,2300,2570,98031,2300
17399,2,8,2,3,2.0,47.6132,1170,1250,98122,1170
17400,1,6,1,3,2.0,47.5282,850,1880,98136,750
17401,1,7,1,3,3.0,47.7289,1260,1460,98034,1260
17402,2,10,2,3,4.0,47.5841,3880,3280,98075,3880
17403,1,4,1,4,2.0,47.5289,600,1130,98027,600
17404,2,8,3,3,5.0,47.774,2440,2500,98155,1990
17405,1,8,2,3,3.0,47.4457,1880,1910,98058,1390
17406,1,6,3,3,4.0,47.6653,2020,1290,98107,2020
17407,2,10,3,3,4.0,47.5412,3510,4200,98065,3510
17408,1,6,1,3,2.0,47.4957,1240,1820,98146,960
17409,1,7,1,4,3.0,47.7383,1390,1470,98019,1390
17410,1,7,2,3,4.0,47.5309,1870,1270,98106,1200
17411,1,7,1,3,5.0,47.5882,2000,2040,98008,1000
17412,2,9,2,3,3.0,47.4597,2740,2710,98058,2740
17413,1,8,3,4,7.0,47.7493,2830,1570,98133,1830
17414,2,10,2,4,5.0,47.6506,3520,2520,98199,3520
17415,2,9,2,3,5.0,47.7076,3220,3100,98052,3220
17416,1,6,1,4,3.0,47.5022,990,1640,98146,990
17417,1,7,2,3,5.0,47.3807,2980,2240,98030,1710
17418,1,9,2,5,3.0,47.4041,2753,2680,98070,2165
17419,3,8,3,3,3.0,47.67,1740,1370,98107,1740
17420,1,8,2,4,4.0,47.7612,2480,2230,98028,1240
17421,1,7,2,3,3.0,47.6693,1420,1480,98033,960
17422,2,8,2,3,4.0,47.3595,2090,2160,98038,2090
17423,2,7,1,5,4.0,47.6729,2360,1810,98115,1660
17424,2,7,2,3,3.0,47.586,1540,1540,98144,1300
17425,1,7,1,3,2.0,47.6371,1940,1480,98112,970
17426,1,7,1,3,2.0,47.5404,1000,1380,98118,1000
17427,2,7,2,3,3.0,47.5328,1300,1390,98118,1300
17428,1,8,3,3,4.0,47.7437,3270,2790,98155,1660
17429,3,7,2,3,2.0,47.6757,2270,2180,98052,1820
17430,1,7,2,3,4.0,47.3224,2200,2240,98092,1410
17431,1,6,1,3,2.0,47.2655,828,828,98001,828
17432,1,8,2,4,4.0,47.5394,2000,1390,98126,2000
17433,1,7,1,3,2.0,47.5471,1050,1240,98029,1050
17434,1,7,1,4,3.0,47.457,1520,1650,98055,1520
17435,1,7,1,3,2.0,47.685,1250,1430,98117,1250
17436,1,7,1,3,4.0,47.4658,1400,1910,98058,1400
17437,1,7,1,4,2.0,47.6828,1030,1420,98115,1030
17438,1,7,1,4,2.0,47.7439,1100,1460,98133,1100
17439,1,7,2,2,3.0,47.2669,1390,1260,98001,1390
17440,1,8,1,4,4.0,47.5655,3520,1710,98108,2270
17441,1,6,1,5,2.0,47.4759,780,1080,98055,780
17442,2,9,2,4,4.0,47.3326,3010,2690,98092,3010
17443,1,8,2,5,4.0,47.5651,2410,1960,98116,2070
17444,1,7,1,3,3.0,47.4553,1040,1510,98188,1040
17445,2,6,2,5,4.0,47.4927,1560,1480,98168,1560
17446,1,8,1,3,6.0,47.4414,2540,1900,98058,1340
17447,1,7,1,5,4.0,47.6755,1660,1810,98117,1660
17448,1,8,2,4,4.0,47.4005,3238,3056,98198,1678
17449,1,7,1,5,4.0,47.739,1660,950,98155,1660
17450,1,7,2,5,3.0,47.713,1680,1910,98034,1180
17451,1,6,1,5,3.0,47.2888,1310,1010,98002,1310
17452,1,7,1,4,3.0,47.5022,1140,1400,98059,1140
17453,1,6,1,5,4.0,47.3098,1320,1060,98002,1320
17454,1,6,2,5,3.0,47.523,1410,1220,98126,1410
17455,2,9,2,4,2.0,47.5279,2910,2090,98136,2910
17456,1,7,1,3,2.0,47.7486,1380,1870,98028,1380
17457,1,7,2,3,4.0,47.7757,1570,1340,98155,800
17458,1,8,1,4,3.0,47.2015,1390,1770,98022,1390
17459,2,9,3,3,3.0,47.7195,2740,2060,98034,2190
17460,2,8,1,3,3.0,47.5476,1260,1410,98029,1260
17461,2,6,1,4,2.0,47.504,2320,1620,98146,2320
17462,1,9,2,4,5.0,47.5504,3280,3060,98006,2050
17463,1,7,1,3,4.0,47.7254,1670,1620,98125,1670
17464,1,8,2,3,3.0,47.3128,1910,2450,98023,1210
17465,2,7,2,3,3.0,47.3684,1890,2390,98038,1890
17466,2,8,2,3,4.0,47.5108,2130,1830,98146,2130
17467,1,7,2,3,5.0,47.5293,1650,1670,98118,1650
17468,1,7,2,4,3.0,47.6605,1760,2210,98033,1330
17469,1,7,1,3,2.0,47.5299,1220,1850,98136,760
17470,1,7,1,3,4.0,47.6944,1780,1880,98115,1320
17471,2,8,2,3,5.0,47.7348,2600,1600,98133,2600
17472,1,7,3,3,5.0,47.3862,3800,2000,98032,2490
17473,1,7,1,4,4.0,47.4546,1450,1340,98058,1450
17474,2,9,3,3,3.0,47.6394,3780,3780,98112,2430
17475,2,11,3,3,4.0,47.7283,5300,3730,98077,5300
17476,2,9,2,3,3.0,47.5219,3280,1770,98126,2440
17477,2,8,2,3,3.0,47.7733,2270,1770,98133,2270
17478,1,8,2,3,4.0,47.7749,2400,1710,98133,1530
17479,2,10,2,4,4.0,47.5608,2780,2650,98029,2780
17480,1,7,2,3,5.0,47.67,1810,1360,98107,1810
17481,3,8,1,3,2.0,47.6975,1030,1020,98103,1030
17482,1,5,1,3,5.0,47.6499,1400,1200,98014,1400
17483,1,7,1,3,3.0,47.7659,1400,1630,98011,1400
17484,3,8,2,3,3.0,47.6828,1540,1510,98103,1540
17485,1,7,1,3,3.0,47.6857,1110,1510,98117,1110
17486,1,7,2,4,4.0,47.5933,2440,1530,98007,1880
17487,1,6,1,4,3.0,47.5212,1450,1040,98126,1150
17488,1,7,1,4,3.0,47.4625,1360,1580,98059,1360
17489,1,7,1,4,4.0,47.2858,1920,1400,98002,1920
17490,2,9,3,3,6.0,47.5156,4430,2730,98056,3000
17491,2,9,2,3,4.0,47.7354,2980,2920,98019,2980
17492,2,8,3,3,3.0,47.7032,1280,1280,98177,1090
17493,2,7,2,3,4.0,47.2599,2233,1544,98001,2233
17494,1,6,2,3,4.0,47.4787,2100,1340,98055,2100
17495,2,10,2,3,3.0,47.6954,3130,2860,98052,3130
17496,2,7,2,3,3.0,47.6,1610,1480,98144,1280
17497,2,11,3,3,4.0,47.478,4070,3020,98027,4070
17498,2,9,2,3,4.0,47.6749,3540,2150,98033,3540
17499,2,11,3,3,4.0,47.6587,3790,3410,98053,3790
17500,2,8,2,3,3.0,47.7585,1800,2290,98077,1800
17501,2,7,2,3,5.0,47.369,2400,1880,98042,2400
17502,1,7,2,3,3.0,47.5018,1540,1250,98059,1540
17503,2,9,4,3,5.0,47.5492,3920,3000,98029,3000
17504,2,9,2,3,3.0,47.3081,2550,2410,98023,2550
17505,1,7,2,5,4.0,47.4318,1764,1490,98058,1764
17506,1,7,1,4,2.0,47.3714,1240,1660,98030,1240
17507,2,7,2,4,2.0,47.5184,1610,1950,98056,1610
17508,2,7,2,3,3.0,47.5202,1950,2260,98065,1950
17509,2,7,2,3,3.0,47.5434,1020,1130,98126,720
17510,1,9,2,3,3.0,47.3689,2660,2660,98038,2210
17511,1,6,1,3,3.0,47.383,1600,2520,98042,1600
17512,1,5,1,3,2.0,47.4177,900,1350,98198,900
17513,1,7,1,3,3.0,47.4216,1700,1440,98031,1010
17514,1,7,1,3,2.0,47.6868,880,1370,98103,880
17515,1,7,1,3,3.0,47.5293,1270,1220,98106,1120
17516,1,8,1,3,4.0,47.6274,2030,2000,98008,2030
17517,1,6,1,3,2.0,47.4824,1330,1210,98168,1330
17518,1,7,2,3,3.0,47.3478,1900,1900,98003,1300
17519,1,7,1,3,3.0,47.6493,1560,2320,98053,1560
17520,1,8,3,4,3.0,47.6711,1820,1440,98107,1620
17521,2,9,3,3,4.0,47.6849,3130,1830,98115,2550
17522,1,8,1,3,3.0,47.5322,1810,2140,98027,1370
17523,2,9,2,4,5.0,47.6458,3120,3740,98004,3120
17524,1,8,1,3,3.0,47.7694,1730,2500,98177,1350
17525,2,8,2,3,3.0,47.382,2828,2513,98030,2828
17526,2,7,2,3,4.0,47.6802,3280,2600,98053,3280
17527,2,9,2,3,4.0,47.4729,2420,1400,98166,2420
17528,1,7,2,4,5.0,47.7438,1940,1810,98155,1290
17529,1,7,1,3,2.0,47.6784,1310,1320,98115,910
17530,2,7,2,3,3.0,47.686,1580,2253,98033,1580
17531,2,8,2,3,3.0,47.5706,1860,1950,98029,1860
17532,1,8,1,3,3.0,47.6171,1470,1720,98074,1470
17533,1,7,1,4,4.0,47.5683,1920,1820,98006,1470
17534,1,6,1,3,3.0,47.7163,1200,1120,98125,1200
17535,2,8,2,3,3.0,47.5319,2200,2400,98065,2200
17536,2,7,2,3,3.0,47.5362,2340,2400,98065,2340
17537,1,7,1,4,3.0,47.5294,1240,1670,98118,1240
17538,2,8,2,3,4.0,47.539,2870,2770,98065,2870
17539,3,8,2,3,2.0,47.6522,1500,1360,98103,1500
17540,2,8,2,4,4.0,47.5824,3770,2640,98075,2550
17541,1,7,1,3,5.0,47.6559,1860,1910,98103,1530
17542,1,7,1,3,3.0,47.4892,1390,1910,98056,1390
17543,2,9,2,3,4.0,47.6487,3600,1590,98199,2610
17544,1,6,1,3,3.0,47.7763,1200,1340,98177,1200
17545,1,7,2,3,3.0,47.7454,1630,2050,98072,1120
17546,1,7,1,3,2.0,47.5653,950,1360,98126,950
17547,2,9,2,3,3.0,47.6536,2605,2605,98033,2090
17548,1,6,2,4,4.0,47.5849,1480,2790,98075,1480
17549,1,6,1,5,3.0,47.2217,1350,2300,98022,1350
17550,2,7,2,3,4.0,47.687,2240,3180,98053,2240
17551,2,7,3,3,9.0,47.6654,2820,2460,98105,1880
17552,2,10,2,3,5.0,47.5379,3750,3540,98118,3750
17553,2,7,2,3,4.0,47.7237,2130,2300,98019,2130
17554,1,7,2,5,4.0,47.5515,2290,2540,98006,2290
17555,2,9,2,4,3.0,47.577,3180,2000,98126,2190
17556,2,8,2,4,3.0,47.6477,1590,2470,98004,1590
17557,1,8,1,3,3.0,47.4524,2320,1990,98058,1620
17558,1,7,2,4,3.0,47.4944,2820,1040,98168,1720
17559,1,7,1,3,2.0,47.6652,860,1490,98103,860
17560,1,7,1,5,4.0,47.5506,2120,1410,98136,1060
17561,1,5,1,3,4.0,47.5006,1460,1320,98146,1460
17562,1,6,1,3,2.0,47.5662,860,950,98024,860
17563,1,6,2,3,5.0,47.4136,2050,1940,98198,1430
17564,1,6,1,4,3.0,47.3078,970,1050,98023,970
17565,1,7,1,3,2.0,47.5333,930,1760,98136,930
17566,1,5,1,3,2.0,47.6916,910,1020,98117,910
17567,1,7,1,3,3.0,47.5719,1890,1746,98024,1890
17568,1,7,2,3,4.0,47.4253,1940,1940,98188,1360
17569,1,9,2,4,4.0,47.7041,2510,2450,98034,1810
17570,1,6,1,5,3.0,47.5133,1400,2320,98056,1400
17571,1,8,2,3,3.0,47.3351,3610,2630,98023,3130
17572,1,7,1,3,3.0,47.5858,1780,2380,98075,1300
17573,2,8,2,4,2.0,47.6021,1370,1370,98122,1150
17574,3,8,2,3,2.0,47.6543,1160,1320,98107,1160
17575,1,7,1,3,3.0,47.6779,1900,2090,98115,1640
17576,1,7,1,4,5.0,47.3859,1690,1690,98032,1690
17577,1,7,1,3,2.0,47.6631,1070,1400,98103,1070
17578,1,6,1,5,3.0,47.6966,1520,1040,98117,760
17579,1,8,2,4,5.0,47.6348,2520,2100,98112,2120
17580,2,7,2,3,3.0,47.4787,2120,2230,98059,2120
17581,1,7,1,3,4.0,47.6365,2470,2140,98199,1480
17582,2,10,2,4,4.0,47.5516,2240,2600,98040,2240
17583,1,7,1,3,6.0,47.7661,2400,1980,98155,1400
17584,2,7,2,3,4.0,47.4814,2760,2670,98056,2760
17585,1,6,1,3,2.0,47.5508,1800,1570,98108,900
17586,2,7,2,4,3.0,47.3576,1420,1560,98038,1420
17587,1,7,2,4,4.0,47.2785,2010,2010,98002,2010
17588,1,7,2,3,5.0,47.7723,2100,1830,98155,1140
17589,1,8,2,5,3.0,47.5897,2060,1910,98144,1330
17590,2,9,3,3,7.0,47.7011,3890,2870,98117,2840
17591,1,6,1,3,3.0,47.7719,1020,1180,98155,1020
17592,1,7,2,3,3.0,47.5378,1560,1820,98065,1260
17593,1,7,1,5,3.0,47.5124,1270,1270,98056,1270
17594,1,6,1,3,2.0,47.5864,950,1420,98144,950
17595,2,9,2,3,4.0,47.5423,3470,3450,98065,3470
17596,2,8,2,5,4.0,47.5645,2250,2660,98040,2250
17597,1,7,1,3,3.0,47.7755,1460,2200,98155,1460
17598,2,7,2,3,4.0,47.3333,2200,2200,98042,2200
17599,1,6,1,3,2.0,47.3817,850,1160,98198,850
17600,1,7,1,4,3.0,47.7561,1190,1190,98077,1190
17601,2,10,3,3,4.0,47.5416,3920,3740,98065,3920
17602,1,8,2,4,3.0,47.3948,1740,2000,98070,1130
17603,1,7,1,3,3.0,47.5749,1350,1360,98116,1350
17604,2,7,1,4,3.0,47.6801,1710,1530,98115,1710
17605,2,9,3,4,5.0,47.5599,3740,2920,98006,2540
17606,2,8,2,3,4.0,47.4237,2570,2140,98058,2570
17607,2,9,2,4,3.0,47.6811,2290,2290,98033,1950
17608,2,8,1,3,3.0,47.7067,1730,1810,98125,1270
17609,2,10,3,3,5.0,47.5348,4050,3880,98040,3020
17610,2,10,2,3,3.0,47.5522,3070,3130,98006,2110
17611,1,7,2,3,3.0,47.3187,1660,1550,98092,1130
17612,1,7,1,3,3.0,47.3427,1300,1260,98042,1300
17613,3,8,2,3,3.0,47.6636,1640,1720,98105,1640
17614,1,7,1,4,3.0,47.6008,1440,1340,98008,1440
17615,1,7,2,4,3.0,47.728,1790,1470,98133,1240
17616,2,8,2,3,4.0,47.3208,2130,2350,98001,2130
17617,1,8,2,5,4.0,47.5427,2510,2390,98006,1630
17618,2,9,1,3,3.0,47.5825,2220,1670,98116,1790
17619,1,8,1,3,3.0,47.7598,1500,1950,98177,1300
17620,1,7,1,5,3.0,47.3511,1790,1940,98042,1090
17621,1,6,1,1,2.0,47.6831,920,1760,98033,920
17622,2,8,2,3,3.0,47.6195,1620,1620,98112,1100
17623,2,8,3,3,4.0,47.4403,2360,1860,98058,2360
17624,2,7,2,3,4.0,47.3671,2750,2610,98038,2750
17625,2,9,2,3,4.0,47.753,2510,2440,98072,2510
17626,1,7,2,3,4.0,47.6958,1750,1350,98115,1150
17627,1,7,1,3,3.0,47.4776,1560,1070,98166,1560
17628,2,10,4,3,3.0,47.5965,3370,3710,98075,3370
17629,1,8,1,5,3.0,47.7028,2040,2300,98177,1680
17630,1,6,1,4,4.0,47.4888,1400,1120,98168,1400
17631,2,7,2,3,3.0,47.7367,1580,1770,98019,1580
17632,1,6,1,3,2.0,47.5643,880,1180,98118,760
17633,1,7,1,3,3.0,47.4805,1350,1510,98059,1350
17634,2,7,0,4,3.0,47.2871,2510,2130,98001,2510
17635,1,7,1,4,2.0,47.3098,1600,1502,98002,1390
17636,1,8,1,4,3.0,47.6156,1650,1650,98122,1650
17637,1,7,1,4,3.0,47.6322,920,1460,98004,920
17638,1,5,1,1,2.0,47.4611,930,1620,98148,930
17639,1,7,1,4,3.0,47.5529,1070,1090,98108,1070
17640,1,7,1,3,2.0,47.5088,1430,1290,98146,1430
17641,1,7,1,4,3.0,47.6975,1470,1800,98052,1470
17642,2,9,2,3,3.0,47.7408,2200,2320,98072,2200
17643,1,7,1,4,4.0,47.6737,1480,1570,98103,1480
17644,1,7,1,4,3.0,47.7359,1300,1520,98034,1300
17645,1,7,1,4,3.0,47.7001,1330,1330,98033,1330
17646,2,7,1,3,3.0,47.6447,1600,1660,98102,1600
17647,2,8,2,3,4.0,47.3522,2050,2050,98001,2050
17648,2,8,2,3,4.0,47.6651,2390,2390,98053,2390
17649,1,8,2,3,3.0,47.3813,1800,2000,98038,1340
17650,2,8,2,3,4.0,47.7181,1730,1410,98125,1730
17651,1,7,1,5,3.0,47.7708,1760,1400,98133,1760
17652,1,6,1,3,3.0,47.699,940,870,98103,940
17653,1,7,2,3,4.0,47.3658,1630,1320,98198,1630
17654,2,11,5,3,4.0,47.3814,5820,2980,98042,3750
17655,2,8,2,3,3.0,47.6638,1750,1750,98052,1750
17656,3,7,2,3,3.0,47.6904,1420,1420,98103,1420
17657,1,9,2,4,3.0,47.561,3630,3150,98040,2150
17658,1,6,1,3,3.0,47.3261,1220,1960,98023,1220
17659,1,8,2,3,3.0,47.6224,1010,1840,98074,1010
17660,1,7,1,3,3.0,47.4585,1480,1780,98188,1080
17661,1,8,1,3,3.0,47.7165,1800,1770,98177,1350
17662,1,9,2,4,4.0,47.7648,3170,2590,98072,1910
17663,2,7,2,3,3.0,47.7631,1800,1610,98072,1800
17664,2,8,2,3,3.0,47.5675,2060,2180,98029,2060
17665,1,7,1,3,3.0,47.667,1520,2040,98052,1520
17666,1,7,2,3,3.0,47.4531,2000,1440,98166,1000
17667,2,8,2,4,4.0,47.548,2460,2460,98006,2460
17668,2,8,2,3,4.0,47.5185,2490,2520,98065,2490
17669,1,7,1,3,3.0,47.6891,960,1220,98033,960
17670,1,6,1,3,2.0,47.6013,960,1400,98144,780
17671,1,6,1,4,3.0,47.4779,1490,1720,98059,1490
17672,1,7,1,3,3.0,47.4883,1930,2030,98055,1230
17673,1,6,1,3,3.0,47.2892,920,1010,98002,920
17674,3,8,1,3,3.0,47.6962,1360,1360,98103,1360
17675,2,9,3,3,4.0,47.5917,3470,2420,98116,2370
17676,2,6,2,3,2.0,47.3487,1180,1310,98038,1180
17677,2,7,2,3,3.0,47.3826,1650,2010,98038,1650
17678,1,7,1,2,6.0,47.6798,1680,1890,98033,1680
17679,2,8,2,3,3.0,47.3453,2588,2403,98042,2588
17680,2,8,3,3,3.0,47.6666,1880,1500,98107,1520
17681,2,8,2,3,4.0,47.4002,2201,1990,98198,2201
17682,1,8,1,3,3.0,47.5282,1730,1620,98136,1000
17683,1,8,2,3,2.0,47.7094,1660,1670,98053,1660
17684,1,6,1,3,2.0,47.7523,940,1450,98155,940
17685,1,6,1,5,2.0,47.6493,810,1920,98199,810
17686,2,8,2,3,3.0,47.379,1741,2002,98030,1741
17687,1,7,1,5,5.0,47.3712,1820,1820,98032,1090
17688,1,6,1,3,2.0,47.452,820,1660,98055,820
17689,2,8,2,5,4.0,47.6609,2660,1510,98105,1800
17690,1,6,1,3,4.0,47.3846,2120,1540,98030,2120
17691,2,8,2,3,4.0,47.3507,2350,2190,98038,2350
17692,1,7,1,4,3.0,47.314,1690,1980,98023,1690
17693,2,9,2,4,4.0,47.621,2250,2730,98007,2250
17694,1,8,2,3,4.0,47.4619,1870,2270,98055,1870
17695,1,9,2,4,4.0,47.5389,3120,3330,98040,1980
17696,2,11,4,3,9.0,47.6684,4620,2710,98105,3870
17697,1,7,1,3,3.0,47.6059,1830,1600,98008,1830
17698,1,8,1,3,2.0,47.7196,1930,1670,98053,1930
17699,1,6,2,3,5.0,47.5971,2000,1410,98144,1150
17700,1,8,2,3,4.0,47.6033,2860,2670,98005,1640
17701,1,7,1,4,3.0,47.3272,1920,1980,98023,1230
17702,1,8,2,4,4.0,47.5566,3320,2450,98006,1810
17703,1,6,1,3,3.0,47.6744,940,1500,98107,940
17704,1,8,3,3,6.0,47.669,2770,1570,98107,1870
17705,1,7,1,5,3.0,47.7565,1540,2180,98155,1540
17706,1,7,1,3,3.0,47.5065,1250,1040,98146,1250
17707,1,6,1,4,3.0,47.3634,880,940,98042,880
17708,3,8,2,3,2.0,47.6668,1330,1430,98105,1330
17709,1,9,2,3,3.0,47.5628,2110,2560,98006,2110
17710,2,8,2,3,3.0,47.3684,1680,1800,98042,1680
17711,1,6,1,3,3.0,47.5978,1130,1710,98144,1130
17712,1,7,2,3,3.0,47.721,1540,2060,98077,1540
17713,1,8,2,4,3.0,47.3484,2140,2060,98003,2140
17714,1,6,1,3,3.0,47.656,1710,1650,98014,1710
17715,1,7,2,3,2.0,47.459,1590,1590,98055,910
17716,1,7,2,4,4.0,47.3581,2060,1540,98198,1310
17717,1,6,1,4,2.0,47.5546,670,1660,98118,670
17718,2,9,2,3,4.0,47.6379,3190,2110,98052,3190
17719,1,7,1,4,2.0,47.6059,1270,2140,98122,1270
17720,2,10,3,3,5.0,47.5354,4170,3030,98056,4170
17721,1,6,1,3,2.0,47.4793,740,850,98166,740
17722,1,7,1,4,3.0,47.7155,1090,1440,98034,1090
17723,1,9,1,4,4.0,47.6158,1930,2110,98008,1930
17724,1,8,2,3,4.0,47.6658,2880,2500,98052,1780
17725,2,7,2,3,3.0,47.6513,1810,1600,98199,1350
17726,2,8,2,3,3.0,47.2583,1608,2009,98092,1608
17727,2,9,2,3,4.0,47.6619,2640,2010,98105,1840
17728,1,7,1,4,3.0,47.7407,1380,1360,98155,1380
17729,2,7,2,3,4.0,47.2874,1847,1767,98001,1847
17730,1,7,1,4,3.0,47.7005,1300,1370,98115,1300
17731,2,7,2,3,4.0,47.359,2110,1950,98042,2110
17732,2,8,2,3,4.0,47.6684,2460,1850,98033,2460
17733,1,7,2,3,4.0,47.7166,2150,1880,98034,1090
17734,1,8,2,5,4.0,47.6177,2240,2500,98004,2240
17735,2,10,3,3,3.0,47.429,3320,3430,98166,3320
17736,1,7,1,3,3.0,47.7153,1370,1370,98177,1370
17737,2,9,3,3,5.0,47.7339,4495,4495,98011,3580
17738,1,7,1,3,3.0,47.7725,1450,1440,98133,1450
17739,1,11,3,3,5.0,47.7161,4090,1880,98034,2920
17740,2,8,2,3,4.0,47.3287,2310,1850,98092,2310
17741,1,7,1,3,3.0,47.5208,1960,1070,98106,980
17742,1,8,2,4,3.0,47.4497,3410,2260,98058,3410
17743,1,7,2,4,4.0,47.5026,1740,1190,98178,1740
17744,2,10,4,3,3.0,47.6347,3840,3230,98074,3840
17745,1,6,1,3,1.0,47.6746,620,980,98115,620
17746,1,8,1,3,3.0,47.5427,1060,1240,98118,1060
17747,1,7,1,3,3.0,47.2613,1090,1660,98003,1090
17748,3,10,2,3,3.0,47.6318,2830,2830,98074,2830
17749,2,9,2,3,3.0,47.7704,2730,2700,98011,2730
17750,1,7,1,3,2.0,47.6893,1250,2030,98115,940
17751,1,7,1,3,2.0,47.6361,1100,1110,98119,1100
17752,1,7,2,5,3.0,47.6233,1460,1850,98008,1460
17753,2,9,2,3,3.0,47.4185,2720,2590,98031,2720
17754,2,9,3,5,4.0,47.6598,3260,2600,98105,2630
17755,1,6,1,3,2.0,47.4862,620,1050,98168,620
17756,1,7,1,4,3.0,47.4518,1010,1260,98188,1010
17757,1,9,1,3,4.0,47.6446,2010,2200,98074,2010
17758,1,6,1,3,2.0,47.6958,700,1160,98103,700
17759,1,8,1,3,3.0,47.438,1570,2130,98166,1570
17760,2,10,2,3,4.0,47.6539,3270,3380,98052,3270
17761,2,9,2,3,3.0,47.385,2170,2390,98030,2170
17762,1,9,3,5,5.0,47.6291,4560,3390,98004,2490
17763,2,7,3,3,3.0,47.5525,2010,1370,98118,1860
17764,1,7,1,3,4.0,47.455,1540,1540,98055,1160
17765,1,7,1,4,3.0,47.4568,1300,1770,98055,1300
17766,1,8,2,5,6.0,47.4388,3596,1894,98166,1798
17767,2,8,2,3,4.0,47.5342,2630,2550,98065,2630
17768,2,8,2,3,3.0,47.3506,2190,2300,98038,2190
17769,1,8,2,4,3.0,47.6178,2090,2090,98122,1490
17770,1,6,1,2,3.0,47.5621,960,1520,98024,960
17771,1,7,1,4,3.0,47.6818,1940,1460,98117,1440
17772,2,7,2,3,4.0,47.4818,2510,2570,98056,2510
17773,1,7,1,4,3.0,47.285,990,990,98002,990
17774,2,8,2,3,4.0,47.7355,2200,1970,98011,2200
17775,1,7,1,3,3.0,47.7508,1400,1950,98155,1400
17776,1,7,1,3,4.0,47.502,1440,1440,98178,1440
17777,2,7,2,3,3.0,47.6811,2120,2370,98053,2120
17778,2,7,2,3,3.0,47.4034,1770,1650,98031,1770
17779,1,7,1,3,3.0,47.5611,960,1460,98118,960
17780,1,7,1,4,3.0,47.5996,1440,1440,98008,1440
17781,1,7,1,3,2.0,47.6947,1180,980,98103,1180
17782,2,8,2,3,3.0,47.6332,1690,1690,98052,1690
17783,2,8,2,3,4.0,47.3762,2290,2130,98198,2290
17784,1,7,2,3,8.0,47.6675,2280,1610,98105,1210
17785,2,8,3,3,6.0,47.6892,2800,1440,98117,2800
17786,1,7,1,3,2.0,47.6951,1120,1230,98115,1120
17787,2,8,2,4,4.0,47.262,2130,2100,98092,2130
17788,2,9,2,5,3.0,47.6472,2380,2000,98199,1650
17789,2,9,4,3,6.0,47.407,4520,2870,98031,3580
17790,1,6,1,3,3.0,47.4369,970,1000,98188,970
17791,1,7,1,3,3.0,47.4283,1670,1090,98148,1370
17792,1,6,1,2,3.0,47.4984,790,960,98178,790
17793,1,10,3,4,4.0,47.6388,3840,3280,98199,2590
17794,1,7,1,2,3.0,47.4655,1160,1420,98059,1160
17795,1,7,3,5,5.0,47.7238,3160,2200,98034,2190
17796,1,7,1,3,3.0,47.5085,1680,1330,98146,1680
17797,2,9,2,3,4.0,47.5428,3500,3180,98065,3500
17798,1,7,1,3,3.0,47.5587,1300,1930,98024,1300
17799,2,9,3,3,4.0,47.532,2690,1810,98136,2060
17800,1,7,1,4,4.0,47.6775,1440,1720,98033,1440
17801,1,8,1,3,4.0,47.6761,1780,2030,98115,1780
17802,2,8,2,3,5.0,47.5245,3050,2180,98056,3050
17803,1,6,1,3,2.0,47.5211,1740,1440,98108,580
17804,1,6,1,4,3.0,47.5336,1350,1440,98118,1350
17805,2,9,2,3,4.0,47.5652,2240,2200,98029,2240
17806,2,7,2,3,3.0,47.33,1590,1580,98001,1590
17807,3,9,2,3,3.0,47.5404,1990,1280,98118,1990
17808,1,7,2,2,4.0,47.749,1370,1280,98155,1370
17809,1,6,1,4,4.0,47.3024,1200,1200,98092,1200
17810,1,7,2,3,3.0,47.7248,1620,1800,98034,1170
17811,1,6,1,4,3.0,47.3643,1100,920,98042,1100
17812,1,7,1,5,3.0,47.2046,1050,1220,98022,1050
17813,1,11,3,3,4.0,47.5796,3350,3360,98075,2460
17814,1,7,1,3,2.0,47.528,950,1080,98106,950
17815,1,7,1,4,3.0,47.4405,1340,1340,98188,1340
17816,1,8,2,3,4.0,47.7505,2310,2600,98011,1670
17817,2,8,1,3,5.0,47.6845,1940,1750,98103,1940
17818,1,6,1,3,2.0,47.7376,1210,1070,98155,780
17819,1,8,3,3,6.0,47.506,3840,2170,98178,2460
